"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","processed_data$damage_grade"
1.38261982579765,-3.32464894738679,-0.182422662494545,-0.435288929950822,-2.50849396203483,1.65522040416193,0.813991739777894,0.397784501122537,-0.200057663214404,-0.133875588418246,-0.137354700827203,-0.909193467439431,0.149038580140868,0.345129797332238,3
0.796343091796935,2.35622968708227,-0.498036648062712,0.0181948746352692,0.0177859720305838,-0.676446320753873,-1.28507686704698,1.124731808597,-0.659646068673622,-0.443994500922266,-0.1855450859012,-0.821081607525469,0.471350191508382,-0.470409007262756,1
0.359481301280661,0.281683166335308,-0.000498345817469081,0.0647286782135439,-0.209043891199079,-0.859922076601962,-1.53605222212114,-0.585541097618999,0.1213748199855,0.3793248625601,-0.15332510030748,-0.201876939207954,-0.11255323748078,-0.0816435861953064,2
0.948513581895244,1.41738874815574,0.206906196691181,2.45057666646419,1.36404428276145,-0.81659589648631,5.85326630538179,-3.70397324297295,1.19067902854326,-0.430590046187179,1.22335622165709,-0.0709651094887861,1.27072062681027,-0.85303826121024,2
1.01600523878388,-4.87383065640422,-2.86653104577566,2.1448755791175,-1.32076671550755,0.586276202284467,-0.363757393072606,1.50511689279789,-2.76126535917461,-2.09308294700339,0.531547045495544,0.511099967691665,-0.281614772333371,0.0731685570531855,3
1.30015193553612,0.208907656295002,1.45979004591224,-0.954835940092388,-3.10343639058993,-1.23122104473055,4.49845432433248,-1.0938351833518,-1.60311518252157,-0.234173894874328,-0.357163685606217,-0.0902338270255695,-0.100026216788748,-0.301658889848668,3
1.37956033679938,0.103560679285058,0.256469167231387,-1.68537358999794,-0.873389799299161,0.188875466373698,-0.145631466352195,-0.456717222524939,1.54675183764982,-0.11599851555469,0.315832943296111,0.034646832735802,0.242770901982169,-0.308492586181873,3
1.06935616461001,0.401911600861936,-0.432374376661523,-1.40868085396109,-0.800861893640866,0.326893341629214,-0.0857094224936102,-0.472314413044503,1.40772520745316,-0.223780426740124,0.243093447293564,-0.25584408868656,0.261969312799968,-0.294819239263087,3
1.14962074924162,-1.37455869180036,1.90617136302338,0.73221649569637,-2.12843322149192,0.453528064421173,-0.720851744327785,0.0325978431975784,-1.08317658393491,0.311875490569055,-0.253379037014786,-0.173691599383156,-0.211166053628163,-0.0909773625370809,2
0.312420962246827,2.85210227697027,-1.3308588358143,-0.724442021445607,-0.774273250583546,-0.269352237927286,-0.91614737081576,0.30667539867945,-0.0647443064900787,-0.0594763246660599,-0.520194912017191,0.93518442879945,7.24674914440953,7.64045912324536,3
1.04746471882286,0.288785919260506,1.88230210907023,1.14889737068206,-1.71386339665944,0.554236126176286,0.044814343547552,2.86556844461969,-0.96997136070125,1.81045819400863,-0.397758633841255,0.608449838675631,0.191571733724066,-0.214756963418813,3
-5.38926585838084,3.17613068102857,-2.05606657065491,0.53725618340727,-1.83670891732192,-0.0202856176565879,-0.936785373175778,-0.0607627055327542,-0.834480681701785,0.325171578062971,1.11471090682689,-0.594382153493273,-0.714553763589133,-1.21858130928757,1
1.469817190374,-0.327067908696397,0.231705391988931,-1.68652788589687,-0.846585563841399,0.125845179708023,-0.122975803619279,-0.595196243912238,1.62892644506169,0.135816599816853,0.247109365736699,0.0783732906677024,0.234684305745398,-0.349711140746802,2
1.25036620707543,0.349660560556858,-0.415100406465867,-1.75265543579291,-0.984660510985211,0.25903549822688,-0.189317485649279,-0.493583600971068,1.27090682463065,-0.00257505950664707,0.175194451759704,-0.222077150605216,0.179289601834993,-0.234742377804733,2
2.00905424987356,-0.821244535065543,-0.0563192896104537,-1.33791818934663,-0.312959641543662,0.0710205720028857,1.10593451922776,0.0796954289722061,2.66876804620806,-0.713789106771725,0.915614742075805,-2.79726331305644,-4.00895167054683,3.65333237967556,3
1.79849471013686,-0.816848081691975,1.03366649884406,0.284364739282932,0.46417743869668,-0.805183861879208,-1.16628740451351,-0.401047681423862,0.456176705691958,0.0400989573430692,0.0257346904794291,-0.0703694022921087,-0.28996095692155,0.200959138573686,3
-6.94504292032265,2.29903276403006,-0.0505097304535135,0.311843908614364,-1.22433562768656,-0.878099942125889,-0.531063845209361,1.3138303615834,0.355694889085369,-2.32747523817785,0.458306991366734,-1.93360997743696,1.24617142498548,-1.77354938418335,1
1.48039141932439,1.27260209949989,0.927140866397401,2.47326695279407,0.923870787564184,0.119079400553101,-0.307522579211113,-1.81396846215181,1.01908445454597,0.0948264830018977,0.864075232132592,0.368659796159406,1.15717476434171,-0.74705977365975,2
1.50792301769714,1.39650402500913,-0.683374179616549,0.372997137727032,0.65000134621875,-0.632606504523152,-0.913446224553219,1.51541076723428,-0.892480621926774,-1.16916847207813,0.241300885482703,-0.19919785495297,0.328611162858552,-0.473811921110518,2
-0.64216948347427,-1.05240561868261,0.84551349719733,0.219342713740942,-0.0602347640599658,0.383362840309765,-1.16480847111411,-0.0911366312213689,-1.32208984024433,-0.476700895145021,-0.454380016964285,-0.628489392896256,-0.127651121201693,0.194316527323408,2
-4.81027117683524,3.45999652770581,-0.442188829208684,0.0188632471945281,0.640390421670387,2.13637031407208,-0.289692743294423,-0.433340958270074,-2.35293169926968,-0.00976985476204839,0.737588124449681,-0.760035649025328,-1.77626650565412,1.50760991058058,2
1.3197165918626,1.90187414604924,0.962337921327012,3.82681504671372,2.16093856440081,1.14368600977456,0.481565779354485,-2.57204724474329,1.28179433370051,-0.0406250571626412,1.89986955387196,-0.3321704323762,0.899798732555851,-0.836069219736384,3
1.88882990691485,0.0400124163742654,0.761677467424927,-0.264995959699086,-0.153606023603952,-0.977694489869187,-1.48252619616329,-0.161616540008095,0.102745187117242,-0.232021039713337,0.0391222266281548,-0.163894093198949,0.0473752458358931,-0.092912035058287,2
0.817967250274753,-1.53719137461992,-0.65751716998868,0.437272525172294,1.73008156461282,0.14536387818206,-1.06721049695555,-0.360007909878649,-1.03778073168561,-0.577410162398086,-0.0474148364921607,0.174715744709474,-0.155583368210605,0.0108877427279989,3
0.960435370017453,-0.668694307324205,-0.626123079981372,-1.46386285035727,-0.549433894586857,0.258684082939206,0.0207767783718493,-0.324227974682704,1.39383218943158,-0.369362593085696,0.219687084754075,-0.477518578561098,0.130405214868957,0.021948607749628,2
1.37251724052656,-0.732716079695492,1.0049254070648,-0.731000841962764,-2.93219672121511,1.72443615547895,0.623509194346316,0.0776326197200971,0.0198741542829235,-0.143300891920469,0.0751238555149321,-0.29494583053367,0.115630872128967,-0.263647000016836,2
1.80575384163167,-0.295323000300785,0.226539427720165,-1.16879168232808,-0.311272208613343,0.4486230553863,0.176787462545446,-0.401150770228817,1.62790389394168,-0.336283767340785,0.356738497893722,-0.131174606771733,-0.00159693629193559,0.0473774481236761,3
1.52107965158944,0.484206696748359,0.128954104223097,-0.857877017871806,0.407475255842875,0.489546048592421,1.05527737865585,2.46490568807189,1.75664673284844,1.16492328854996,0.137836851638436,0.448844154127772,0.224309477096246,0.152769075591143,3
0.582726474372411,0.824302339506389,-0.992219424404072,1.16207431995183,0.543015877514636,-1.71050387829492,5.21345503531518,-2.77571559731809,0.214358440842857,-0.788780261153756,0.912612301281645,0.677815260053602,1.14149699996713,-0.927599822560533,2
1.02249749635049,2.04809403584273,-0.662406298781722,-1.80846241221758,-0.600584873473094,0.406636765396477,0.0823276366650786,1.14992339893014,0.645411818358481,-0.702069217595899,0.149909096775514,-0.755660330440501,0.609262205513875,-0.500847872072114,3
0.131383249313472,-6.86137372183514,-4.40891993721047,-0.98341900476247,2.07153661666744,0.933420333788521,0.596931994443096,-0.47558090691059,-1.35714406387112,1.11017308856369,-1.6689065350472,-4.99047516271958,2.71210037703722,-0.405727517969442,3
-0.459304706596356,-0.324012855571931,-1.04916360241912,-2.42776526087799,2.08610816000006,1.20463452718392,1.04046522817175,1.03475364521315,0.331804066148758,4.39092273184104,-1.5677800428112,-0.554777732629293,0.162062334584925,-1.03093457375753,2
-2.53216961384997,4.14661166582182,-2.49343584776571,-0.184227946701552,-0.525374636678218,0.230026142773839,-1.0570867640094,-0.617799883513526,-0.712670092463791,1.08024905363387,0.757819305421915,-0.507576169558449,-1.03944264017987,0.451688154311096,2
0.6726283065796,-1.86134169911977,-3.25477431999526,0.31310037814776,0.871187868817995,0.361874741660141,1.39933211630861,3.28600238564744,0.780426651664709,-0.212382966620109,1.04651898795572,2.1039921135465,0.0840864134876156,-0.275127998779868,3
1.51662600458179,-0.931789888748258,0.306696433641511,-1.21608297449417,-0.125655865778517,0.383386893036058,0.235225089356372,-0.505238836605389,1.74138788026802,-0.134408244686434,0.291518406082365,-0.139264428428174,-0.132651327298037,0.137885482002025,3
0.899829808064429,1.70215610299219,0.246925303765927,4.1135212569395,2.29720424954698,1.2339487700638,0.568528406617884,-2.59205837858245,1.20000599105467,-0.0970356791967622,1.81823107062745,-0.624010311336088,0.877947233260638,-0.728026616211375,2
-3.1160811834763,-0.971993871098279,-0.588365001466809,-2.33259762615845,1.84461758580638,-0.0658716718305818,1.74687187621525,-2.35986745670227,0.0137474438818634,4.12908438150483,-1.11214148578646,0.0432595051587817,-0.906134907608761,-0.117529948303402,2
-7.59067838122119,-3.37418011055312,0.872453521832899,0.246364807285494,1.45596744064375,-0.0413831105701882,0.216567218858749,1.50807080183223,-0.483596413090233,-3.583563004023,0.642657823572037,1.07609414897033,0.357595968903844,0.510559104260466,1
1.24772457766741,-2.94917581145578,-3.23026065491586,1.75452230209365,1.04973187135891,-0.586511931877357,-0.946802853898898,0.816156633814551,-1.09244197044802,-2.08844093360308,0.85364868148251,0.988066192677128,-0.307201964361158,0.00490776489072434,3
0.0812739040987037,-0.408662356478896,0.979253908703055,1.09284500291791,-2.37658926856744,0.653068610579252,-0.826178397049944,-0.235786435874482,-1.24418909455894,0.633759898522844,-0.382926129057287,-0.273402075471987,-0.217188358481803,-0.170684156063254,1
0.321459613279204,1.29796834214426,0.5068280021724,2.73871799480355,2.09898052665533,0.273133891757453,0.675975522517293,0.900773832505149,1.0176335553382,1.80672723966034,1.04130953238555,0.485959577837848,0.748071985367546,-0.227968313396597,2
1.5971920040597,-0.0226748414081636,0.185126884337181,0.653770362412345,1.13922509310658,-1.90869663930563,1.12495255619843,2.4477996600615,-0.489167033578907,0.809137507320578,0.00128260676583965,1.25386113468108,0.119804861042609,0.0495858828827123,2
0.793325661609664,3.07903565058038,-0.152639089946274,-0.483728782313769,-0.223005187138482,-1.75689434217019,-0.0735841976010388,0.688259112962718,-1.41934511673644,-0.291698787798913,-0.411603467047083,-0.567647028531962,0.339678335009703,-0.38604762314666,3
-0.58434686376437,-3.23653659144891,0.0155755158664224,0.702281177350853,-1.06181011964463,-1.90786480539702,3.41935916612872,-1.48271675762809,-3.92229980050807,0.872385519287083,-1.01186627896628,0.386326361503213,-0.369108067245087,-0.131394823526255,2
-0.365062802878806,3.03743650916576,-1.58396610434271,-0.435204498063584,-1.05705410329931,-0.144417553634352,-1.17086257191037,-1.07135237353136,-0.123725053901453,1.37223701924093,-0.041190648544407,2.0616735154302,6.37646075869187,8.31271609594982,2
-1.22290966071161,3.13376767462824,-3.29810296223704,-0.751721895812562,-0.90654533710894,0.774121065453849,-0.11353905004157,-0.239991784296053,-0.103253911446035,0.413562234649583,0.741633794400908,0.541876300839328,-0.150294927903327,-0.235446908771707,2
1.44072742032783,-0.573820896232382,2.14459112994507,1.33489985127525,-1.83467415788884,0.804372538061023,-0.526961414176491,0.0194571293618509,-0.982097014387623,0.106717647247426,-0.123258521474869,-0.0841521766161518,-0.336308550390881,0.0133739382832496,1
1.86822187274993,0.272772604053465,1.50750961512498,-1.51738470783005,2.64523333230096,1.34089906555277,-1.00831404844449,-0.821422140172866,-1.98442268970366,-0.380835775451949,0.137006774505647,0.636803190651218,-0.399836653969226,0.0534673105143515,2
1.41937126918439,0.10288304798548,0.0620382176577826,-0.907409784738336,0.557071409735879,0.477309031019217,1.1101338743083,2.56097270091649,1.72458605323035,1.03936604661249,0.130522053401241,0.30947754506215,0.139679302361949,0.314830047018797,3
0.979852435479545,0.0993336526802828,0.635503460521383,-2.37993676866342,0.142143893373405,0.916578916184284,-0.0453421363432537,-0.62647240757789,0.747367748193945,-0.122866381684789,0.146532894730475,0.147678168418084,0.133943894672707,-0.251904886908255,2
-5.40465914804921,-3.51922432295093,-2.74853412613774,1.29728792548618,-1.07169656273007,-0.743111681387473,-0.250696319569939,-0.134172971421359,-0.116269589670919,1.00879639669026,1.02906768209016,2.56352178285443,-1.23740267502623,0.341114821781866,2
1.53622852222904,-0.391957912759874,2.08517581769172,1.28800662383791,-1.79123981501893,0.841029041957411,-0.509847358791803,0.107309391856448,-1.0764325672884,-0.0526262561221006,-0.122036448402809,-0.203432978013492,-0.348726579670997,0.0438241760668002,3
-1.02838523272024,3.68949131122482,-1.73252480141477,0.53743417406112,-0.301731152106189,-0.281486364437873,-1.58054140534898,-0.312120591604806,-1.05040991631821,0.943261290581649,0.167956334975626,-0.0832923699368259,-0.52286297699783,0.290456248669205,1
1.59270484901214,-0.249948991350553,1.04759555987333,-3.509900454321,1.34014074485591,2.02820295233558,0.0803665542293226,-0.765861985545221,-0.521131093632597,-0.516678225212316,-0.0606402153303321,1.08372204920365,0.444326217331635,-0.397740710518219,3
0.842166688355188,-3.11297704872027,-1.60858313526231,0.424856239767711,-1.63593872263694,1.82817345840835,1.61325209719343,3.50324478861324,-0.676272484854887,0.800615937716261,-0.177591470806922,0.0817649138421768,0.609259140152335,0.128751373266209,2
1.43691374855147,0.11609020823598,0.471304736152332,-1.1806250930892,-0.294500128908907,0.484043434539823,0.14878813113007,-0.464988763900471,1.68290433584735,-0.282833899645443,0.37502769793738,-0.0374569600207803,-0.0562609622027448,-0.00513886650176183,3
0.932579061018548,-1.17830545134941,-0.397314693992736,-1.75795092349268,-0.486601708327642,-1.07179520575588,1.40843998305567,-0.607676264509846,0.638239194559994,-0.563478618943362,0.377551883691618,0.658973458330535,0.140209672342285,-0.324536564610542,2
1.1422997406731,-1.36038741112299,0.252191141004927,-0.0603973753019173,0.064988973789472,-1.22723296728083,-1.36964604793632,-0.229365023712575,0.0735852501100152,-0.141571228905201,0.287908996351545,0.710598151732913,0.0466022209617337,-0.436591478143714,3
1.09381701920177,-2.26268086229494,0.193408474840229,1.43685958792135,-2.05937319111315,0.615632948671484,-0.634757717861978,0.234054412937877,-1.45351689728794,0.278585884067503,-0.452885614165217,-0.771253015848399,0.0836332014822555,0.148227459802281,3
1.83401758287792,1.08491110410307,0.700555849346322,0.983987919395399,1.72738481196979,1.26999301281144,2.91576284993956,2.23143117711119,3.55088108605774,0.463199224295165,1.46325119834718,-2.25220585765919,-3.75132912276695,3.60803123049755,2
-3.05010429346296,-0.559543892769638,-1.16291444603358,-1.17801207017156,0.71992519831076,0.999673951212669,0.213880057702628,-0.608213608877851,0.677599747827946,1.24428851974224,0.29846570323518,0.446610115454974,-0.594440846737149,1.09951375428436,1
-1.22574759187185,-1.50071216057759,0.0658640119634408,-0.901643513227978,-1.90022975958296,0.51135457473393,0.207680562705272,-0.571381950696438,1.20811721367367,0.432955774255106,-0.0804565347269511,-0.319611446706253,-0.076094149676496,-0.0732534619512864,1
1.59315258169076,-0.30556218579069,0.0818502943158421,-0.102417479805195,-0.0446427020692694,-1.08633604680909,-1.40088102735164,0.0343037479855382,-0.217406806030935,-0.641735640138773,0.35762825632426,0.503257491529356,0.154501700002947,-0.4834383561632,2
-4.9365787364441,0.93000029844614,0.938029358005621,0.44637314334095,1.51755370596538,1.82240753019868,0.521875808626488,1.01209935322119,-1.03407912062983,1.81393140257752,0.805649218603178,0.642562749657472,-2.0447369443708,2.09699843708727,2
1.22591904119467,-3.02270892271137,-3.24221149304198,1.74483950163061,1.07910690119933,-0.588841947875561,-0.936182827937098,0.834563845400089,-1.09829595457229,-2.11253243608258,0.852288472935933,0.961349426910738,-0.32404394197825,0.0364579931908432,2
1.11657610673645,-2.20538516024155,0.0770650066571996,-0.735654537547056,2.84899106854416,0.226458488618398,-0.833027130111818,-1.06098274832003,-1.14924384219359,2.25799527801399,-1.46684021550303,-1.45293721791539,-0.315240433334343,-0.405338190149189,2
1.39962548517988,-0.581361382669667,0.121048165415978,-0.108751951528072,0.0293722083299276,-1.10928886209265,-1.38100887794433,0.0317588237450831,-0.171328894103732,-0.617631862052355,0.3556864296364,0.502293071031831,0.0967050973653237,-0.406941201270978,2
-2.99793380993154,3.75940797443986,-2.86948588732657,-0.670083614119781,0.493113164783562,0.828910299297187,-0.896413008290975,-0.634885006658823,-1.81995593492104,0.746502271741575,0.901398916150117,0.332827035008332,-0.960390883519983,0.0438993604098048,2
-0.560049613087702,0.206890513733564,-0.890965354690594,2.89929142344051,-1.01096445271474,1.50005057886529,0.26260483926939,1.63319748697707,-1.68994616886515,2.87553404260095,0.340020021589058,0.304962879906306,-1.17255852120761,1.28979699623771,2
1.52993612669622,-1.29122515674949,2.06550976644646,1.61608370864677,-1.41487160688666,0.74767723497634,-0.140690704895429,0.67172729366328,0.0886644918597144,0.196679669663047,-0.923187843379921,-0.421607465225718,-1.65900245030854,0.104387675187767,3
1.64308499644886,-1.0052758074218,0.172662281768156,0.0899800353625718,0.0741846340394578,-0.824695849262693,-1.58122576364713,-0.237930512017204,-0.040944030482249,-0.143172601484728,-0.170146343669939,-0.409034940138617,0.0467755553842301,0.0812959589891231,3
0.987776284127465,-3.38117077258199,-0.872959274081422,1.61163450769976,-1.84779115715281,0.252677436661399,-0.46606812491132,0.916560148021876,-2.05159382436737,-1.08412121605289,0.733745854191767,1.71643285715628,-0.275943881792317,-0.660315896054726,3
1.60774657069854,0.42871489558449,2.01937496821269,-1.99783157267253,1.87222606296899,0.879107936657545,-1.37222351972413,-0.760575684207395,-1.74773366891386,-0.241945295748754,-0.306622882771427,1.29757111822148,0.28077706140441,-0.460284903837053,2
1.65927564751901,-0.44283693576744,1.20317464753445,0.318660359875165,0.374940305655647,-0.78994121907302,-1.21554747903106,-0.508135901181495,0.523427387744429,0.17638450970165,0.0383975201208192,0.0835685286150379,-0.263872673030067,0.0745926518782528,3
-0.185512651730424,-0.695448366800391,-0.925034683654081,0.0691203313949967,-2.14620880916356,1.7284870150491,1.58613760731984,2.84979659866174,-0.263448522799843,1.41798505072336,-0.0459507005717777,0.720019622959818,0.350994953621039,-0.421730900070669,3
-6.03873099773096,3.04379688625335,0.136386712183248,-0.61283606140525,-0.246436519003692,0.120779180125453,0.534763440533207,-0.468909702806584,-2.30419296732432,-0.41476422843816,0.242947400007458,-0.866521345682761,-0.873106372449609,0.049365844597653,2
1.10832496864103,0.798742176898605,0.59350431923026,-0.239475754506932,-0.402493302931474,-0.911856191900876,-1.62914270447033,-0.501187525625408,0.0906546274073873,0.310153691442919,-0.072397344831294,0.00595870321414235,-0.0260547524104345,-0.243719984677344,2
-1.50625935276241,-1.55108241483833,-3.50081624172004,-0.32984525634468,-0.66974712899524,0.209676833265035,-0.0601802658436297,-1.51728123109726,0.686138511440793,0.351306659003044,1.60594333353939,2.88220514556068,-1.18448652261346,-0.0918074635309283,2
0.737259804389253,3.10420490448879,-0.218912141377593,4.06748080172905,2.32440418968969,1.20712291515524,0.751852007714864,-0.918830954109122,0.677625959915747,-0.652461961031255,1.24252867984157,-0.854332342557318,1.70406040770538,-1.0799269292523,2
-4.07279227450143,-0.589944640321256,-1.74459080535634,0.944022886771957,-1.60980523593841,0.197721608408927,-0.961708203466215,-1.24341677202044,-0.50721568962598,0.464709335629261,0.622506952429687,0.714799263871176,-1.07131108792902,0.762009495585655,1
1.50330376188231,2.07000592163951,-0.628897612563354,-1.27732860046665,-0.126643238401056,0.696398155009335,0.367392588622119,1.16194670838164,0.719284122546658,-0.888954077308585,0.199616357583363,-0.854709631478169,0.412573578641676,-0.258882043191625,3
2.19317292992378,-0.507922557839858,0.881237208848374,0.269836729943316,0.393944710415673,-0.768046826383757,-1.17249709050045,-0.330926725353483,0.332777600611857,-0.091989710568479,0.0233016382318279,-0.162353554465535,-0.21099371342234,0.141234094878898,2
1.78700091141874,0.305761800514912,0.440655311523924,0.793803585068994,0.603563933860966,-0.755076621675935,-0.868366667217113,0.58836877235731,0.996570781208866,-0.673412067450884,-0.295129337366935,0.380750192465587,-1.28609453855473,-0.41076275721249,2
0.143891437067399,0.0814662575810046,0.206457641292438,0.463458635389536,-1.83777533226879,2.11687044722462,1.72792818389146,2.34037056563537,0.346164541893468,2.10276424502141,-0.35046599531716,0.268331893718527,0.0121986809210337,-0.0265794256793061,1
-1.06083333175208,2.09631195533812,-1.43795374737518,1.04578362224965,0.245462268584072,-0.359714344748059,-0.906961559230798,0.685020603327346,-0.174071588472595,3.41937674118016,0.502287904742073,0.985390399391308,-1.03157191095207,0.713223620379448,2
0.898858766850317,2.75344935549071,-0.497741804390132,-0.00373892911935506,-0.0111347682350122,-0.632195096950171,-1.29798469280311,1.15561487333595,-0.728319858342182,-0.529656751632997,-0.179033818214438,-0.858014976221676,0.49471755070663,-0.524608375714742,2
0.296607354000131,3.57293142429831,-0.554255070087162,0.0295934941318659,-0.370019470358545,-3.44519697259907,2.37541993704958,-1.11162049371085,-2.56836263550673,0.40076028247561,-0.087142494567004,0.219506521103386,-0.611426329920126,0.348193228067664,2
-3.22845243613108,-0.0356447205865987,0.79395752849601,-0.768091194875733,1.34806742604623,0.0434779708000922,-0.329848632397269,0.0680819791733305,0.615657387759102,0.693476281786008,-0.218276777856927,0.089657578782569,-0.490444288701084,0.418368590225581,1
1.78590261728382,0.574747877294924,0.962248988302292,-0.210215973629445,-0.304314221016749,-0.957204877484408,-1.55478268844788,-0.309550137853717,0.184494596414989,-0.0424527528557928,0.0550192288670087,0.0492601494746484,0.107567771610396,-0.286688808281018,2
1.72190935672959,-0.0730532325458321,0.292306372488476,-1.18513962823988,-0.30099507770203,0.473425355069005,0.16961902854795,-0.399281751149682,1.61674351831807,-0.363551278405679,0.36369565844782,-0.130790069731732,-0.0183436288165467,0.029505346409674,3
1.74171296088549,-3.58675679824818,-2.56050177430041,0.650827282785401,0.873503685779621,-1.0678498167796,-1.06163058830114,-0.145155421816056,-1.72293588081167,1.17185688883546,-1.37820472016629,-4.27106754262697,2.9167799098608,-1.092329232257,3
2.24799606036497,0.392171133038646,0.66366708527615,0.0460819571410813,0.66397048300272,0.233251224694252,2.29344236707051,-1.29838944234645,1.43371723690187,-0.819172597998526,0.805388963832316,-0.344536387390042,0.201173423718576,-0.0757724200287825,3
1.01502583298858,2.17625951703812,-0.621808676916647,-1.79430455354923,-0.640843922077257,0.411314531723406,0.0646821473295069,1.11539236767695,0.662428838469697,-0.657578796956564,0.15332432733933,-0.705812443739427,0.627785329726311,-0.549637420080472,2
0.440007957084803,-4.53549840274235,-2.30670315178538,2.2648390515424,-1.51209714489959,0.528279714387779,-0.479323198020783,0.994871201733025,-2.381302258231,-1.32353571524496,0.498772849140722,1.08109897877982,-0.262603818244422,-0.290187251524657,2
0.545080501182747,3.12464212621542,-0.731939010356206,-0.161778826500182,0.166847987322575,-1.5129691337323,0.0821955736210152,0.599308283382382,-1.59478895336546,-0.414441330964512,0.0510349596035229,-1.10831055218338,0.00201828810208538,-0.261750542991037,2
-3.93198886180616,-0.401320780813349,0.925851854863619,0.431509198378185,-1.67123329956119,-0.484794082792718,-0.657868594581426,-0.836742672793909,1.07613663482422,0.0616459212459529,-0.129988457962152,-0.153860738690512,0.216601305273381,-0.116423062069944,1
2.5604800407334,-1.64822624151962,-0.726334696263224,1.78185585094451,1.50702761769669,-0.0890171747299813,-0.623153353258177,1.02319101363313,0.703220983081114,-1.04730051718687,-0.847995071470928,-1.46078552494703,-1.46648903410571,1.025412048788,3
1.3643501331162,-1.9797555009604,0.106389460576628,1.7765977878229,-1.50314422891194,0.538180614992159,-0.245597662341385,0.795080000602841,-1.7914904998114,-1.47560369579266,0.968596322734136,1.95432603621509,-0.6565477254687,-0.657259639575177,3
-1.31558414778186,0.393322265097828,1.01890096689103,-0.260788569783151,-1.80521174002187,-1.28654996872456,0.651627034532028,-0.604261662649207,-0.249918089330157,-0.273923731008352,-0.121666201016996,-0.14177364586098,-0.122468567800681,-0.0594317689678296,2
1.80979387556403,0.109611543762801,1.15878208658216,0.348090896165408,0.250239005432688,-0.725825728895581,-1.25968868639101,-0.389135749217444,0.420289039012651,-0.0467682249916269,0.104674541335542,0.0693358553090153,-0.179141348386882,0.0356370036296632,2
-2.30066791920971,0.57371537686096,-0.325469895578862,2.08262400889796,1.2412628424308,-0.0511141271719023,0.998460815247738,1.45769580960237,1.81446485996613,0.655906438671882,0.442909715813926,-0.0588843267543144,2.24715223499434,-0.170949603441974,3
